,name,DOB,age,heightIN,nickname,reachIN,stance,weightclass,sumTotStksLnd,sumTotStksAtt,sumSigStksLnd,sumSigStksAtt,sumTDsLnd,sumTDsAtt,sumSubAtt,sumCtrlSec,sumKDs,sumRevs,sumSigBodyLnd,sumSigBodyAtt,sumSigHeadLnd,sumSigHeadAtt,sumSigLegLnd,sumSigLegAtt,sumSigDistLnd,sumSigDistAtt,sumSigClchLnd,sumSigClchAtt,sumSigGndLnd,sumSigGndAtt,sumTotStksAbs,sumTotStksSeen,sumSigStksAbs,sumSigStksSeen,sumTDsAbs,sumTDsSeen,sumSubEsc,sumCtrldSec,sumKedD,sumReversed,sumSigBodyAbs,sumSigBodySeen,sumSigHeadAbs,sumSigHeadSeen,sumSigLegAbs,sumSigLegSeen,sumSigDistAbs,sumSigDistSeen,sumSigClchAbs,sumSigClchSeen,sumSigGndAbs,sumSigGndSeen,sumFightSec,sumDecWin,sumSubWin,sumKOWin,sumDQWin,sumDecLoss,sumSubLoss,sumKOLoss,sumDQLoss,wins,losses,draws,NCs,sumTitleFights,winPCT,fights,TotStkPerMin,SigStkPerMin,TotStkAcc,SigStkAcc,StkHeadPerMin,StkBodyPerMin,StkLegPerMin,SigHeadStkAcc,SigBodyStkAcc,SigLegStkAcc,StkDistPerMin,StkClchPerMin,StkGndPerMin,SigDistStkAcc,SigClchStkAcc,SigGndStkAcc,TotStkAbsPerMin,SigStkAbsPerMin,TotStkDef,SigStkDef,StkHeadAbsPerMin,StkBodyAbsPerMin,StkLegAbsPerMin,SigHeadStkDef,SigBodyStkDef,SigLegStkDef,StkDistAbsPerMin,StkClchAbsPerMin,StkGndAbsPerMin,SigDistStkDef,SigClchStkDef,SigGndStkDef,TotStkPerMinDiff,SigStkPerMinDiff,CtrlSecPerMin,CtrldSecPerMin,CtrlDiff,TDAcc,TDDef,TDsPerMin,TDsAbsPerMin,KDsPer100Stk,ageLastFight
1668,Rafael Dos Anjos,1984-10-26,37,68,0,70,Southpaw,Men's Lightweight,2149,3950,1493,3223,55,147,17,6389,5,3,357,501,842,2368,294,354,1019,2562,274,357,200,304,1959,4270,1379,3622,55,131,2,6118,1,2,284,427,879,2955,216,240,1062,3167,211,297,106,158,25691,11,4,4,0,8,1,2,0,19,11,0,0,4,0.6333333333333333,30,5.018878206375773,3.4868241796738157,0.5440506329113924,0.4632330127210673,1.9664473940290375,0.8337550114826203,0.686621774162158,0.35557432432432434,0.7125748502994012,0.8305084745762712,2.379821727453194,0.6399128099334397,0.4670896422871823,0.397736143637783,0.7675070028011205,0.6578947368421053,4.5751430462029505,3.220583083570122,0.5412177985948478,0.6192711209276642,2.052858977852166,0.6632672920477989,0.5044568136701568,0.7025380710659899,0.3348946135831382,0.09999999999999998,2.480246000544938,0.4927795726129773,0.2475575104122066,0.6646668771708242,0.2895622895622896,0.3291139240506329,0.4437351601728228,0.26624109610369384,14.921178622864037,14.288272157564906,0.632906465299131,0.3741496598639456,0.5801526717557253,0.12844965162897512,0.12844965162897512,0.33489618218352313,36.0
1669,Rafael Fiziev,1993-03-05,29,68,ATAMAN,71,Switch,Men's Lightweight,281,525,270,514,2,4,0,275,1,0,78,121,122,301,70,92,236,466,31,45,3,3,308,612,291,593,0,18,0,86,1,0,72,97,178,445,41,51,258,551,26,35,7,7,3031,3,0,1,0,0,0,1,0,4,1,0,0,0,0.8,5,5.562520620257341,5.34477070273837,0.5352380952380953,0.5252918287937743,2.415044539755856,1.5440448696799736,1.3856812933025404,0.4053156146179402,0.6446280991735537,0.7608695652173914,4.6717255031342795,0.6136588584625536,0.05938634114153745,0.5064377682403434,0.6888888888888889,1.0,6.096997690531178,5.760475090729132,0.49673202614379086,0.5092748735244519,3.5235895743978887,1.4252721873968988,0.8116133289343451,0.6,0.25773195876288657,0.196078431372549,5.107225338172221,0.5146816232266579,0.13856812933025403,0.5317604355716878,0.2571428571428571,0.0,-0.5344770702738373,-0.41570438799076204,5.443747937974266,1.702408446057407,3.741339491916859,0.5,1.0,0.0395908940943583,0.0,0.37037037037037035,28.0
1670,Rafael Natal,1982-12-25,39,72,SAPO,77,Orthodox,Men's Middleweight,1055,1821,656,1370,36,105,7,3221,5,1,93,171,379,976,184,223,432,1049,79,111,145,210,740,1473,524,1236,8,35,2,1855,6,7,73,117,315,950,136,169,369,1016,58,89,97,131,12698,7,1,1,0,3,0,4,0,9,7,1,0,0,0.5294117647058824,17,4.985037013702946,3.099700740274059,0.5793520043931906,0.47883211678832116,1.7908332020790676,0.43943928177665775,0.8694282564183337,0.38831967213114754,0.543859649122807,0.8251121076233184,2.0412663411560876,0.3732871318317845,0.6851472672861868,0.41182078169685415,0.7117117117117117,0.6904761904761905,3.4966136399432983,2.4759804693652545,0.4976238968092329,0.5760517799352751,1.4884233737596473,0.34493621042683886,0.6426208851787684,0.668421052631579,0.37606837606837606,0.1952662721893491,1.7435816664041581,0.2740589069144747,0.4583398960466215,0.6368110236220472,0.348314606741573,0.2595419847328244,1.4884233737596473,0.6237202709088043,15.219719640888329,8.7651598676957,6.454559773192628,0.34285714285714286,0.7714285714285715,0.17010552842967397,0.037801228539927546,0.7621951219512195,35.0
1671,Rafaello Oliveira,1982-01-26,40,68,TRACTOR,71,Orthodox,Men's Lightweight,451,852,185,554,14,38,9,1838,0,2,38,67,110,433,37,54,130,450,16,43,39,61,422,847,285,701,8,9,10,475,5,0,74,103,157,530,54,68,188,569,40,56,57,76,5060,2,0,0,0,2,1,3,0,2,6,0,0,0,0.25,8,5.347826086956522,2.1936758893280635,0.5293427230046949,0.33393501805054154,1.3043478260869565,0.4505928853754941,0.43873517786561267,0.2540415704387991,0.5671641791044776,0.6851851851851852,1.541501976284585,0.18972332015810278,0.46245059288537554,0.28888888888888886,0.37209302325581395,0.639344262295082,5.003952569169961,3.3794466403162056,0.5017709563164109,0.593437945791726,1.8616600790513835,0.8774703557312253,0.6403162055335969,0.7037735849056603,0.2815533980582524,0.20588235294117652,2.2292490118577075,0.47430830039525695,0.6758893280632411,0.6695957820738137,0.2857142857142857,0.25,0.3438735177865615,-1.185770750988142,21.79446640316206,5.632411067193676,16.162055335968383,0.3684210526315789,0.11111111111111116,0.16600790513833993,0.09486166007905139,0.0,32.0
1672,Rainy Martinez,1900-01-01,122,72,0,72,Orthodox,Men's Lightweight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,1,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,84,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.4285714285714286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,97.0
1673,Ramazan Emeev,1987-05-23,34,70,GORETS,76,Southpaw,Men's Welterweight,363,659,225,499,14,48,3,1544,1,1,45,61,162,415,18,23,142,386,57,77,26,36,306,677,178,536,4,12,2,301,0,0,22,45,82,393,74,98,142,479,32,51,4,6,5400,5,0,0,0,1,0,0,0,5,1,0,0,0,0.8333333333333334,6,4.033333333333333,2.5,0.5508345978755691,0.45090180360721444,1.8,0.5,0.2,0.39036144578313253,0.7377049180327869,0.782608695652174,1.5777777777777777,0.6333333333333333,0.28888888888888886,0.36787564766839376,0.7402597402597403,0.7222222222222222,3.4,1.9777777777777779,0.5480059084194978,0.667910447761194,0.9111111111111111,0.24444444444444444,0.8222222222222222,0.7913486005089059,0.5111111111111111,0.24489795918367352,1.5777777777777777,0.35555555555555557,0.044444444444444446,0.7035490605427974,0.37254901960784315,0.33333333333333337,0.6333333333333333,0.5222222222222221,17.155555555555555,3.3444444444444446,13.81111111111111,0.2916666666666667,0.6666666666666667,0.15555555555555556,0.044444444444444446,0.4444444444444444,34.0
1674,Rameau Thierry Sokoudjou,1984-04-18,37,70,THE AFRICAN ASSASSIN,78,Orthodox,Men's Lightheavyweight,76,169,60,152,2,5,2,25,1,0,14,16,27,112,19,24,51,138,6,10,3,4,87,169,68,149,0,0,5,347,2,1,11,15,50,126,7,8,44,100,2,6,22,43,1415,0,0,1,0,0,1,1,0,1,2,0,0,0,0.3333333333333333,3,3.2226148409893995,2.544169611307421,0.44970414201183434,0.39473684210526316,1.1448763250883394,0.5936395759717314,0.8056537102473499,0.24107142857142858,0.875,0.7916666666666666,2.1625441696113077,0.2544169611307421,0.12720848056537104,0.3695652173913043,0.6,0.75,3.6890459363957597,2.88339222614841,0.485207100591716,0.5436241610738255,2.1201413427561837,0.46643109540636046,0.2968197879858657,0.6031746031746033,0.2666666666666667,0.125,1.8657243816254419,0.08480565371024736,0.9328621908127209,0.56,0.6666666666666667,0.4883720930232558,-0.4664310954063602,-0.33922261484098915,1.0600706713780919,14.713780918727917,-13.653710247349824,0.4,0.0,0.08480565371024736,0.0,1.6666666666666667,25.0
1675,Ramiro Hernandez,1986-07-22,35,69,JUNIOR,69,Orthodox,Men's Bantamweight,46,157,44,154,0,0,0,0,0,0,5,9,36,142,3,3,44,152,0,2,0,0,89,254,89,254,0,0,1,30,2,0,20,33,62,213,7,8,87,247,1,3,1,4,970,0,0,0,0,1,1,0,0,0,2,0,0,0,0.0,2,2.8453608247422677,2.721649484536082,0.2929936305732484,0.2857142857142857,2.22680412371134,0.3092783505154639,0.18556701030927833,0.2535211267605634,0.5555555555555556,1.0,2.721649484536082,0.0,0.0,0.2894736842105263,0.0,0.0,5.505154639175258,5.505154639175258,0.6496062992125984,0.6496062992125984,3.8350515463917523,1.2371134020618555,0.43298969072164945,0.7089201877934272,0.3939393939393939,0.125,5.381443298969072,0.06185567010309278,0.06185567010309278,0.6477732793522267,0.6666666666666667,0.75,-2.65979381443299,-2.7835051546391756,0.0,1.8556701030927834,-1.8556701030927834,0.0,0.0,0.0,0.0,0.0,28.0
1676,Ramiz Brahimaj,1992-11-17,29,70,0,72,Orthodox,Men's Welterweight,49,129,46,125,2,2,1,145,0,0,3,9,41,114,2,2,46,125,0,0,0,0,83,178,75,168,0,1,0,32,0,0,14,21,51,136,10,11,74,167,1,1,0,0,876,0,1,0,0,0,0,1,0,1,1,0,0,0,0.5,2,3.356164383561644,3.1506849315068495,0.3798449612403101,0.368,2.808219178082192,0.20547945205479454,0.136986301369863,0.35964912280701755,0.3333333333333333,1.0,3.1506849315068495,0.0,0.0,0.368,0.0,0.0,5.684931506849315,5.136986301369864,0.5337078651685394,0.5535714285714286,3.493150684931507,0.9589041095890412,0.684931506849315,0.625,0.33333333333333337,0.09090909090909094,5.068493150684931,0.0684931506849315,0.0,0.5568862275449102,0.0,0.0,-2.328767123287671,-1.986301369863014,9.931506849315069,2.191780821917808,7.739726027397261,1.0,1.0,0.136986301369863,0.0,0.0,29.0
1677,Ramsey Nijem,1988-04-01,33,71,0,75,Orthodox,Men's Lightweight,592,976,258,581,30,48,6,2464,3,1,34,62,201,490,23,29,139,385,38,69,81,127,263,509,137,369,4,9,10,716,3,3,22,42,102,305,13,22,80,283,27,51,30,35,5076,3,0,2,0,1,1,3,0,5,5,0,0,1,0.5,10,6.997635933806147,3.049645390070922,0.6065573770491803,0.4440619621342513,2.375886524822695,0.40189125295508277,0.2718676122931442,0.41020408163265304,0.5483870967741935,0.7931034482758621,1.6430260047281324,0.44917257683215134,0.9574468085106383,0.36103896103896105,0.5507246376811594,0.6377952755905512,3.108747044917258,1.6193853427895981,0.48330058939096265,0.6287262872628726,1.2056737588652484,0.2600472813238771,0.1536643026004728,0.6655737704918032,0.47619047619047616,0.40909090909090906,0.9456264775413712,0.3191489361702128,0.3546099290780142,0.7173144876325088,0.47058823529411764,0.1428571428571429,3.888888888888889,1.430260047281324,29.125295508274235,8.463356973995273,20.66193853427896,0.625,0.5555555555555556,0.3546099290780142,0.047281323877068564,1.1627906976744187,27.0
1678,Randa Markos,1985-08-10,36,64,QUIET STORM,63,Orthodox,Women's Strawweight,1028,1919,609,1448,17,59,3,3008,0,5,69,94,458,1249,82,105,381,1150,123,166,105,132,1115,2157,693,1678,24,51,12,3225,0,7,110,162,456,1356,127,160,466,1379,99,137,128,162,12718,5,1,0,0,7,2,0,1,6,10,1,0,0,0.35294117647058826,17,4.849819153955024,2.873093253656235,0.535695674830641,0.4205801104972376,2.160717093882686,0.3255228809561252,0.3868532788174241,0.366693354683747,0.7340425531914894,0.780952380952381,1.7974524296272998,0.5802799182261362,0.4953609058027992,0.331304347826087,0.7409638554216867,0.7954545454545454,5.260261047334486,3.2693819782984748,0.4830783495595735,0.5870083432657927,2.151281648057871,0.5189495203648372,0.5991508098757666,0.663716814159292,0.32098765432098764,0.20625000000000004,2.1984588771819467,0.4670545683283535,0.6038685327881742,0.6620739666424946,0.2773722627737226,0.2098765432098766,-0.41044189337946246,-0.39628872464223974,14.190910520522095,15.214656392514547,-1.0237458719924515,0.288135593220339,0.5294117647058824,0.08020128951092939,0.11322534989778267,0.0,36.0
1679,Randy Brown,1990-07-08,31,75,RUDEBOY,78,Orthodox,Men's Welterweight,500,952,400,838,7,15,5,1667,3,2,83,112,256,644,61,82,241,624,94,114,65,100,596,1000,300,648,11,38,6,1950,2,2,32,50,129,435,139,163,211,512,41,59,48,77,6445,2,3,2,0,1,1,2,0,7,4,0,0,0,0.6363636363636364,11,4.654771140418929,3.7238169123351432,0.5252100840336135,0.477326968973747,2.383242823894492,0.7726920093095423,0.5678820791311093,0.39751552795031053,0.7410714285714286,0.7439024390243902,2.2435996896819237,0.8750969743987587,0.6051202482544608,0.38621794871794873,0.8245614035087719,0.65,5.548487199379363,2.7928626842513573,0.404,0.537037037037037,1.2009309542280837,0.2979053529868115,1.2940263770364624,0.703448275862069,0.36,0.14723926380368102,1.964313421256788,0.3816912335143522,0.4468580294802172,0.587890625,0.30508474576271183,0.37662337662337664,-0.8937160589604343,0.9309542280837859,15.51900698215671,18.153607447633824,-2.6346004654771136,0.4666666666666667,0.7105263157894737,0.06516679596586501,0.10240496508921644,0.75,31.0
1680,Randy Costa,1994-07-06,27,69,THE ZOHAN,73,Switch,Men's Bantamweight,145,308,141,304,0,0,0,46,3,0,14,20,123,280,4,4,134,291,2,4,5,9,121,308,112,299,0,1,1,122,1,0,19,39,66,230,27,30,100,280,6,7,6,12,979,0,0,2,0,0,1,1,0,2,2,0,0,0,0.5,4,8.88661899897855,8.6414708886619,0.4707792207792208,0.46381578947368424,7.538304392236976,0.8580183861082737,0.24514811031664965,0.4392857142857143,0.7,1.0,8.212461695607763,0.12257405515832483,0.30643513789581206,0.46048109965635736,0.5,0.5555555555555556,7.415730337078652,6.86414708886619,0.6071428571428572,0.6254180602006689,4.044943820224719,1.1644535240040859,1.6547497446373851,0.7130434782608696,0.5128205128205128,0.09999999999999998,6.128702757916241,0.3677221654749745,0.3677221654749745,0.6428571428571428,0.1428571428571429,0.5,1.470888661899898,1.7773237997957096,2.8192032686414707,7.477017364657814,-4.657814096016343,0.0,1.0,0.0,0.0,2.127659574468085,27.0
1681,Randy Couture,1963-06-22,58,73,THE NATURAL,75,Orthodox,Men's Lightheavyweight,1494,2060,778,1315,52,104,11,7606,1,2,87,101,598,1113,93,101,208,522,235,305,335,488,820,1418,396,968,13,32,9,2622,8,3,71,83,269,819,56,66,186,652,105,158,105,158,16430,5,4,7,0,1,0,7,0,16,8,0,0,16,0.6666666666666666,24,5.455873402312843,2.841144248326233,0.7252427184466019,0.5916349809885931,2.1838101034692636,0.317711503347535,0.339622641509434,0.5372866127583109,0.8613861386138614,0.9207920792079208,0.7595861229458308,0.8581862446743762,1.2233718807060256,0.39846743295019155,0.7704918032786885,0.6864754098360656,2.9945222154595257,1.4461351186853317,0.4217207334273625,0.5909090909090908,0.982349360925137,0.2592818015824711,0.20450395617772368,0.6715506715506716,0.14457831325301207,0.1515151515151515,0.679245283018868,0.3834449178332319,0.3834449178332319,0.7147239263803681,0.33544303797468356,0.33544303797468356,2.4613511868533173,1.395009129640901,27.776019476567257,9.575167376749848,18.20085209981741,0.5,0.59375,0.1898965307364577,0.04747413268411443,0.12853470437017994,48.0
1682,Rani Yahya,1984-09-12,37,66,0,67,Orthodox,Men's Bantamweight,928,1620,352,944,38,111,22,4611,0,6,74,107,203,738,75,99,252,807,20,34,80,103,913,1337,325,671,20,27,5,3441,2,6,72,92,213,523,40,56,177,492,15,21,133,158,11970,5,7,0,0,4,0,0,0,12,4,1,1,0,0.6666666666666666,18,4.651629072681704,1.7644110275689222,0.5728395061728395,0.3728813559322034,1.0175438596491229,0.37092731829573933,0.37593984962406013,0.2750677506775068,0.6915887850467289,0.7575757575757576,1.263157894736842,0.10025062656641603,0.40100250626566414,0.31226765799256506,0.5882352941176471,0.7766990291262136,4.576441102756892,1.6290726817042607,0.31712789827973076,0.5156482861400894,1.0676691729323309,0.3609022556390977,0.20050125313283207,0.592734225621415,0.21739130434782605,0.2857142857142857,0.8872180451127819,0.07518796992481203,0.6666666666666666,0.6402439024390244,0.2857142857142857,0.15822784810126578,0.07518796992481214,0.13533834586466154,23.112781954887218,17.24812030075188,5.86466165413534,0.34234234234234234,0.2592592592592593,0.19047619047619047,0.10025062656641603,0.0,36.0
1683,Raoni Barcelos,1987-05-01,34,67,0,67,Orthodox,Men's Bantamweight,510,890,407,770,9,16,3,1118,4,0,41,59,312,648,54,63,286,615,22,27,99,128,404,1055,329,969,1,13,0,181,0,1,43,78,216,805,70,86,301,920,13,27,15,22,4530,2,1,2,0,1,0,0,0,5,1,0,0,0,0.8333333333333334,6,6.754966887417218,5.3907284768211925,0.5730337078651685,0.5285714285714286,4.132450331125828,0.543046357615894,0.7152317880794702,0.48148148148148145,0.6949152542372882,0.8571428571428571,3.7880794701986753,0.2913907284768212,1.3112582781456954,0.46504065040650405,0.8148148148148148,0.7734375,5.3509933774834435,4.357615894039735,0.6170616113744076,0.6604747162022704,2.8609271523178808,0.5695364238410596,0.9271523178807947,0.7316770186335404,0.4487179487179487,0.18604651162790697,3.986754966887417,0.17218543046357615,0.1986754966887417,0.6728260869565217,0.5185185185185186,0.31818181818181823,1.403973509933775,1.0331125827814578,14.80794701986755,2.3973509933774833,12.410596026490067,0.5625,0.9230769230769231,0.11920529801324503,0.013245033112582781,0.9828009828009827,34.0
1684,Raphael Assuncao,1982-07-19,39,65,0,66,Orthodox,Men's Bantamweight,827,1785,677,1625,17,45,2,1246,2,0,109,176,361,1182,207,267,552,1445,62,96,63,84,555,1623,487,1542,6,33,6,620,3,1,114,194,210,1121,163,227,458,1490,21,42,8,10,11394,8,1,2,0,2,1,2,0,11,5,0,0,0,0.6875,16,4.35492364402317,3.5650342285413372,0.46330532212885156,0.4166153846153846,1.9010005265929435,0.573986308583465,1.0900473933649288,0.305414551607445,0.6193181818181818,0.7752808988764045,2.9067930489731437,0.3264876250658241,0.33175355450236965,0.38200692041522494,0.6458333333333334,0.75,2.9225908372827805,2.564507635597683,0.6580406654343808,0.6841763942931258,1.1058451816745656,0.6003159557661927,0.8583464981569247,0.8126672613737734,0.41237113402061853,0.2819383259911894,2.411795681937862,0.11058451816745656,0.042127435492364404,0.6926174496644295,0.5,0.19999999999999996,1.4323328067403898,1.0005265929436544,6.561348077935755,3.264876250658241,3.2964718272775144,0.37777777777777777,0.8181818181818181,0.08952080042127435,0.0315955766192733,0.29542097488921715,38.0
1685,Raphael Pessoa,1989-03-09,33,75,BEBEZAO,78,Orthodox,Men's Heavyweight,65,223,58,215,0,3,0,7,1,0,7,13,33,176,18,26,50,197,8,18,0,0,111,181,92,159,0,1,1,115,0,1,17,21,32,90,43,48,76,135,4,5,12,19,1608,1,0,0,0,0,1,1,0,1,2,0,0,0,0.3333333333333333,3,2.425373134328358,2.1641791044776117,0.2914798206278027,0.26976744186046514,1.2313432835820894,0.26119402985074625,0.6716417910447761,0.1875,0.5384615384615384,0.6923076923076923,1.8656716417910448,0.29850746268656714,0.0,0.25380710659898476,0.4444444444444444,0.0,4.141791044776119,3.432835820895522,0.3867403314917127,0.42138364779874216,1.1940298507462686,0.6343283582089552,1.6044776119402984,0.6444444444444444,0.19047619047619047,0.10416666666666663,2.835820895522388,0.14925373134328357,0.44776119402985076,0.437037037037037,0.19999999999999996,0.368421052631579,-1.716417910447761,-1.2686567164179103,0.26119402985074625,4.291044776119403,-4.029850746268656,0.0,1.0,0.0,0.0,1.7241379310344829,31.0
1686,Raquel Pennington,1988-09-05,33,67,ROCKY,67,Orthodox,Women's Bantamweight,1070,1877,727,1475,15,52,9,3011,0,1,211,265,426,1106,90,104,406,1074,262,327,59,74,1031,2179,650,1736,16,46,1,3006,0,1,201,330,347,1260,102,146,418,1399,218,318,14,19,12153,7,2,0,0,4,0,1,0,9,5,0,0,1,0.6428571428571429,14,5.282646260182671,3.58923722537645,0.5700586041555674,0.4928813559322034,2.1031843989138483,1.0417180942977042,0.44433473216489755,0.38517179023508136,0.7962264150943397,0.8653846153846154,2.004443347321649,1.2935077758578128,0.29128610219698836,0.3780260707635009,0.8012232415902141,0.7972972972972973,5.090101209577882,3.209084176746482,0.5268471776044057,0.6255760368663594,1.7131572451246604,0.9923475685016044,0.5035793631202172,0.7246031746031746,0.3909090909090909,0.3013698630136986,2.0636879782769686,1.076277462354974,0.06911873611453961,0.7012151536812008,0.3144654088050315,0.26315789473684215,0.19254505060478877,0.380153048629968,14.865465317205627,14.840780054307578,0.024685262898049842,0.28846153846153844,0.6521739130434783,0.07405578869414958,0.07899284127375956,0.0,33.0
1687,Rashad Coulter,1981-11-27,40,71,DAYWALKER,76,Orthodox,Men's Lightheavyweight,193,336,174,316,0,3,0,51,1,0,26,27,140,281,8,8,120,245,52,66,2,5,306,583,257,520,3,7,2,774,2,0,41,48,152,391,64,81,173,402,46,68,38,50,2224,1,0,0,0,0,0,3,0,1,3,0,0,0,0.25,4,5.2068345323741,4.694244604316546,0.5744047619047619,0.5506329113924051,3.7769784172661867,0.7014388489208633,0.2158273381294964,0.498220640569395,0.9629629629629629,1.0,3.237410071942446,1.4028776978417266,0.0539568345323741,0.4897959183673469,0.7878787878787878,0.4,8.255395683453237,6.933453237410071,0.47512864493996565,0.5057692307692307,4.100719424460431,1.106115107913669,1.7266187050359711,0.6112531969309463,0.14583333333333337,0.2098765432098766,4.667266187050359,1.2410071942446042,1.0251798561151078,0.5696517412935324,0.32352941176470584,0.24,-3.048561151079137,-2.239208633093525,1.3758992805755395,20.881294964028775,-19.505395683453237,0.0,0.5714285714285714,0.0,0.08093525179856115,0.5747126436781609,37.0
1688,Rashad Evans,1979-09-25,42,72,SUGA,75,Orthodox,Men's Lightheavyweight,923,1986,614,1635,53,125,0,4837,4,1,87,136,484,1446,43,53,359,1208,116,196,139,231,973,2270,710,1981,14,53,10,1048,6,0,168,260,444,1591,98,130,500,1641,188,309,22,31,17316,8,0,6,0,5,0,3,0,14,8,1,0,4,0.6086956521739131,23,3.198198198198198,2.1275121275121274,0.4647532729103726,0.37553516819571864,1.6770616770616769,0.3014553014553014,0.14899514899514898,0.334716459197787,0.6397058823529411,0.8113207547169812,1.2439362439362438,0.4019404019404019,0.4816354816354816,0.29718543046357615,0.5918367346938775,0.6017316017316018,3.371448371448371,2.46015246015246,0.5713656387665198,0.6415951539626451,1.5384615384615383,0.582120582120582,0.33957033957033955,0.7209302325581395,0.3538461538461538,0.24615384615384617,1.7325017325017324,0.6514206514206514,0.07623007623007623,0.6953077391834248,0.39158576051779936,0.29032258064516125,-0.17325017325017322,-0.33264033264033266,16.760221760221757,3.6313236313236312,13.128898128898125,0.424,0.7358490566037736,0.18364518364518362,0.048510048510048503,0.6514657980456027,39.0
1689,Rashid Magomedov,1984-11-29,37,69,HIGHLANDER,70,Orthodox,Men's Lightweight,501,927,396,807,4,7,1,463,5,0,118,189,212,534,66,84,326,712,48,62,22,33,329,674,274,604,3,28,1,993,0,0,85,133,77,340,112,131,209,507,65,95,0,2,5397,4,0,1,0,1,0,0,0,5,1,0,0,0,0.8333333333333334,6,5.569760978321289,4.402445803224013,0.540453074433657,0.49070631970260226,2.3568649249583102,1.311839911061701,0.7337409672040022,0.3970037453183521,0.6243386243386243,0.7857142857142857,3.624235686492496,0.5336297943301834,0.24458032240133407,0.45786516853932585,0.7741935483870968,0.6666666666666666,3.657587548638132,3.046136742634797,0.5118694362017804,0.5463576158940397,0.8560311284046692,0.9449694274596998,1.245136186770428,0.7735294117647059,0.3609022556390977,0.14503816793893132,2.3235130628126734,0.7226236798221234,0.0,0.5877712031558185,0.3157894736842105,1.0,1.9121734296831572,1.3563090605892159,5.147304057809894,11.03946637020567,-5.892162312395776,0.5714285714285714,0.8928571428571429,0.04446914952751529,0.033351862145636464,1.2626262626262625,32.0
1690,Raulian Paiva,1995-10-17,26,68,0,69,Orthodox,Men's Bantamweight,273,618,227,563,2,10,1,463,1,0,67,99,123,419,37,45,201,522,17,25,9,16,281,591,251,558,10,34,0,310,1,1,56,84,141,414,54,60,213,510,12,16,26,32,3458,2,0,1,0,1,0,1,0,3,2,0,0,0,0.6,5,4.7368421052631575,3.938692886061307,0.441747572815534,0.40319715808170514,2.1341816078658185,1.1625216888374783,0.6419895893580104,0.2935560859188544,0.6767676767676768,0.8222222222222222,3.487565066512435,0.2949681897050318,0.15615962984384038,0.3850574712643678,0.68,0.5625,4.87565066512435,4.355118565644881,0.5245346869712352,0.5501792114695341,2.446500867553499,0.97165991902834,0.9369577790630422,0.6594202898550725,0.33333333333333337,0.09999999999999998,3.695777906304222,0.20821283979178717,0.4511278195488722,0.5823529411764705,0.25,0.1875,-0.13880855986119212,-0.4164256795835741,8.033545401966455,5.3788316946211685,2.6547137073452864,0.2,0.7058823529411764,0.03470213996529786,0.1735106998264893,0.44052863436123346,26.0
1691,Ray Borg,1993-08-04,28,64,THE TAZMEXICAN DEVIL,63,Orthodox,Men's Bantamweight,468,735,263,504,45,90,12,4725,0,5,67,89,188,402,8,13,90,269,61,88,112,147,699,1057,334,646,24,45,3,3205,0,7,125,158,167,438,42,50,164,446,86,108,84,92,10408,5,2,0,0,4,1,0,0,7,5,0,0,1,0.5833333333333334,12,2.697924673328209,1.516141429669485,0.636734693877551,0.5218253968253969,1.083781706379708,0.3862413528055342,0.04611837048424289,0.46766169154228854,0.7528089887640449,0.6153846153846154,0.5188316679477325,0.351652574942352,0.6456571867794004,0.3345724907063197,0.6931818181818182,0.7619047619047619,4.029592621060723,1.9254419677171406,0.3386944181646169,0.48297213622291024,0.9627209838585703,0.7205995388162951,0.24212144504227517,0.6187214611872146,0.2088607594936709,0.16000000000000003,0.9454265949269792,0.4957724827056111,0.48424289008455035,0.6322869955156951,0.20370370370370372,0.08695652173913049,-1.3316679477325137,-0.40930053804765554,27.238662567255957,18.476172175249808,8.76249039200615,0.5,0.4666666666666667,0.25941583397386625,0.13835511145272866,0.0,27.0
