,fight_url
1412,http://ufcstats.com/fight-details/37ff18106c6e38fc
1413,http://ufcstats.com/fight-details/eebb4dde70a67369
1414,http://ufcstats.com/fight-details/880f2bb0a639a5a0
1415,http://ufcstats.com/fight-details/a7e8416f0d57c8e0
1416,http://ufcstats.com/fight-details/dd0a3aedba5cee87
1417,http://ufcstats.com/fight-details/d40f865aa6be9cd0
1418,http://ufcstats.com/fight-details/c76fd2ddcbc4713d
1419,http://ufcstats.com/fight-details/ba33d0868b25483b
1420,http://ufcstats.com/fight-details/f56c6646b54c0662
1421,http://ufcstats.com/fight-details/1687e2cd061b7aec
1422,http://ufcstats.com/fight-details/ed72edc2ce0f3c5f
1423,http://ufcstats.com/fight-details/67f559403a6ec7cb
1424,http://ufcstats.com/fight-details/6455d9c54d99b851
1425,http://ufcstats.com/fight-details/b66ac52bfb217761
1426,http://ufcstats.com/fight-details/dbf786f9808c6a08
1427,http://ufcstats.com/fight-details/b2625001e0b89369
1428,http://ufcstats.com/fight-details/82342dc6be82778b
1429,http://ufcstats.com/fight-details/f3bebb48771a414a
1430,http://ufcstats.com/fight-details/fd61e6146f3b2942
1431,http://ufcstats.com/fight-details/e65ffb177a2c7669
1432,http://ufcstats.com/fight-details/6caf9ebf42ddae2e
1433,http://ufcstats.com/fight-details/7658965c2a700b39
1434,http://ufcstats.com/fight-details/294a9e9780afa789
1435,http://ufcstats.com/fight-details/e40a5bd62ce710ac
1436,http://ufcstats.com/fight-details/a65909d4083c2088
1437,http://ufcstats.com/fight-details/9399c772adc7bcab
1438,http://ufcstats.com/fight-details/d6f6ac29008509db
1439,http://ufcstats.com/fight-details/48a9d2a3967d13a4
1440,http://ufcstats.com/fight-details/f20e742e6b0c0b3b
1441,http://ufcstats.com/fight-details/aa91cb7567d6c48a
1442,http://ufcstats.com/fight-details/7fe1486a2c33bf91
1443,http://ufcstats.com/fight-details/3b701c0a0525341b
1444,http://ufcstats.com/fight-details/62fecd327391557e
1445,http://ufcstats.com/fight-details/3e0090669d51415f
1446,http://ufcstats.com/fight-details/5e3779f7c1c39679
1447,http://ufcstats.com/fight-details/67e1ec8ee2db3423
1448,http://ufcstats.com/fight-details/9115354413739aa8
1449,http://ufcstats.com/fight-details/047d6739aa1d5c1e
1450,http://ufcstats.com/fight-details/5362ea7c63432cf9
1451,http://ufcstats.com/fight-details/de32c5a78aaf89e9
1452,http://ufcstats.com/fight-details/f2ca358ea9bec156
1453,http://ufcstats.com/fight-details/520f6379fefd8fda
1454,http://ufcstats.com/fight-details/d2f6b87189908088
1455,http://ufcstats.com/fight-details/3b03f8d3a55f3cb2
1456,http://ufcstats.com/fight-details/c8a9d3917d77ede2
1457,http://ufcstats.com/fight-details/e57a78a422439774
1458,http://ufcstats.com/fight-details/65223fa6055df489
1459,http://ufcstats.com/fight-details/e85e83ab4e60e768
1460,http://ufcstats.com/fight-details/866729ea2ceddb25
1461,http://ufcstats.com/fight-details/5d8a1daadda47ace
1462,http://ufcstats.com/fight-details/8e971c1ec4b981cc
1463,http://ufcstats.com/fight-details/bd1fc4ff619f4e61
1464,http://ufcstats.com/fight-details/6b47093b62155478
1465,http://ufcstats.com/fight-details/0b2ae6c368369d1b
1466,http://ufcstats.com/fight-details/ef2c7bfced561374
1467,http://ufcstats.com/fight-details/77be83973766e104
1468,http://ufcstats.com/fight-details/11c851a73ffb55ba
1469,http://ufcstats.com/fight-details/e54c16d867875738
1470,http://ufcstats.com/fight-details/95f37dc43e808ebf
1471,http://ufcstats.com/fight-details/3249bbbb7ce837ef
1472,http://ufcstats.com/fight-details/c4253cb471013765
1473,http://ufcstats.com/fight-details/09ab925c4cfe0cc5
1474,http://ufcstats.com/fight-details/d441715577c5934c
1475,http://ufcstats.com/fight-details/62f564662f33692d
1476,http://ufcstats.com/fight-details/62389e8fb68f93a4
1477,http://ufcstats.com/fight-details/e0e19f79019d63d2
1478,http://ufcstats.com/fight-details/20bbf7e139c73e8d
1479,http://ufcstats.com/fight-details/8784ae31153178cd
1480,http://ufcstats.com/fight-details/23e03d226eb7af80
1481,http://ufcstats.com/fight-details/4f16ef3e707447a0
1482,http://ufcstats.com/fight-details/3ce7f58911773a56
1483,http://ufcstats.com/fight-details/e8190df7465ba2df
1484,http://ufcstats.com/fight-details/b71192c8fe23078c
1485,http://ufcstats.com/fight-details/afb0d61f22e85d90
1486,http://ufcstats.com/fight-details/110a49a43aafe044
1487,http://ufcstats.com/fight-details/981ed463bf5d91a8
1488,http://ufcstats.com/fight-details/43af04881587abbc
1489,http://ufcstats.com/fight-details/35ebaf80f8730b14
1490,http://ufcstats.com/fight-details/543de77637ad2a20
1491,http://ufcstats.com/fight-details/786296db3c4749f1
1492,http://ufcstats.com/fight-details/a3dd2249d046cf9d
1493,http://ufcstats.com/fight-details/c3939438ae7934df
1494,http://ufcstats.com/fight-details/691c0d2f30e4de5a
1495,http://ufcstats.com/fight-details/b25eacaca1499e30
1496,http://ufcstats.com/fight-details/67018331e90a9949
1497,http://ufcstats.com/fight-details/48d21357134ca51a
1498,http://ufcstats.com/fight-details/66ba984cc547e31a
1499,http://ufcstats.com/fight-details/cda0d9b5ce9b9c12
1500,http://ufcstats.com/fight-details/c1677875a80c2584
1501,http://ufcstats.com/fight-details/7fe2b6a9fc4748fa
1502,http://ufcstats.com/fight-details/fccedc456048216b
1503,http://ufcstats.com/fight-details/9bd9a8127b55fbf7
1504,http://ufcstats.com/fight-details/7a3947a0e7bc3558
1505,http://ufcstats.com/fight-details/d3f26e0fbf694375
1506,http://ufcstats.com/fight-details/55bd050afe169b34
1507,http://ufcstats.com/fight-details/c9e4aa12aaa7309e
1508,http://ufcstats.com/fight-details/148c26038e80465b
1509,http://ufcstats.com/fight-details/2817a6f9e09eb15f
1510,http://ufcstats.com/fight-details/9589b41c4637b057
1511,http://ufcstats.com/fight-details/bd97a96ac8203457
1512,http://ufcstats.com/fight-details/c931097a857ed60c
1513,http://ufcstats.com/fight-details/247f9e56965a1c07
1514,http://ufcstats.com/fight-details/1d8e2e8e3bd28cad
1515,http://ufcstats.com/fight-details/1901d27ea35ae733
1516,http://ufcstats.com/fight-details/674f3fa16e717ff1
1517,http://ufcstats.com/fight-details/7c2b219fe208c565
1518,http://ufcstats.com/fight-details/760b90b0805e0fbf
1519,http://ufcstats.com/fight-details/b3caae587e956f54
1520,http://ufcstats.com/fight-details/4caa0dcdaa253612
1521,http://ufcstats.com/fight-details/9fc03704a10977b3
1522,http://ufcstats.com/fight-details/ca3963b76a38c408
1523,http://ufcstats.com/fight-details/4d549f33c0711a7a
1524,http://ufcstats.com/fight-details/363b72bf7f75091c
1525,http://ufcstats.com/fight-details/28c70663b99560a8
1526,http://ufcstats.com/fight-details/bb4755924dfafaea
1527,http://ufcstats.com/fight-details/2242e7df6f320ea6
1528,http://ufcstats.com/fight-details/484c48d3723e72cd
1529,http://ufcstats.com/fight-details/8167bd097a16062f
1530,http://ufcstats.com/fight-details/c5c5f678558a0ba2
1531,http://ufcstats.com/fight-details/bb7408d59b7279f7
1532,http://ufcstats.com/fight-details/b125025990755616
1533,http://ufcstats.com/fight-details/ab6cd718c5459eeb
1534,http://ufcstats.com/fight-details/d80b0bea0e260b95
1535,http://ufcstats.com/fight-details/d5176b45df32f67e
1536,http://ufcstats.com/fight-details/26582aa0b79d2f20
1537,http://ufcstats.com/fight-details/3d12c63c47828937
1538,http://ufcstats.com/fight-details/5a09fd7cb3db9705
1539,http://ufcstats.com/fight-details/eb6f80ccaf2a3dbc
1540,http://ufcstats.com/fight-details/051124b25d576906
1541,http://ufcstats.com/fight-details/319b09306094259b
1542,http://ufcstats.com/fight-details/64756e0f4b305da8
1543,http://ufcstats.com/fight-details/7fd0f7b3866b2c75
1544,http://ufcstats.com/fight-details/c3425412e4f2f486
1545,http://ufcstats.com/fight-details/32990cbf8976d94b
1546,http://ufcstats.com/fight-details/140e810f952714ea
1547,http://ufcstats.com/fight-details/8f9b16f170dbdbb6
1548,http://ufcstats.com/fight-details/5e2f2f5d9a756de9
1549,http://ufcstats.com/fight-details/e82d734674ce4d46
1550,http://ufcstats.com/fight-details/d3f5854d16fc31f9
1551,http://ufcstats.com/fight-details/69b147aaaafeb47d
1552,http://ufcstats.com/fight-details/921a8db065cd8cc5
1553,http://ufcstats.com/fight-details/f43f9861e73739c8
1554,http://ufcstats.com/fight-details/b7c7707ccea492c7
1555,http://ufcstats.com/fight-details/9cb4196446f3ce79
1556,http://ufcstats.com/fight-details/194d73490eb731c6
1557,http://ufcstats.com/fight-details/9fb0a4e18ddcd14c
1558,http://ufcstats.com/fight-details/a25633b1494f1360
1559,http://ufcstats.com/fight-details/026c4a26106cc158
1560,http://ufcstats.com/fight-details/19fc916df1f0e6ff
1561,http://ufcstats.com/fight-details/4b155647201d549e
1562,http://ufcstats.com/fight-details/7969abc596485189
1563,http://ufcstats.com/fight-details/cd117bfce747184f
1564,http://ufcstats.com/fight-details/426ca5caeb857f1e
1565,http://ufcstats.com/fight-details/f6efb09c01e4cac6
1566,http://ufcstats.com/fight-details/52565f62fb3822db
1567,http://ufcstats.com/fight-details/9dcf8ce308eaa050
1568,http://ufcstats.com/fight-details/20b5de395c0f1375
1569,http://ufcstats.com/fight-details/8b1dc96a00a8e881
1570,http://ufcstats.com/fight-details/b3096e8dd4e90718
1571,http://ufcstats.com/fight-details/3e9ddcd30fdc5d85
1572,http://ufcstats.com/fight-details/326c3eaa1e9e3dc4
1573,http://ufcstats.com/fight-details/f71d46f804307bd2
1574,http://ufcstats.com/fight-details/47f42aa7cf851a29
1575,http://ufcstats.com/fight-details/24f2d2dd9fea5d79
1576,http://ufcstats.com/fight-details/1290d7eb0fefd3f3
1577,http://ufcstats.com/fight-details/db8887f2085f7971
1578,http://ufcstats.com/fight-details/6222cdc86b12d251
1579,http://ufcstats.com/fight-details/47c140debc977214
1580,http://ufcstats.com/fight-details/df0d4130944776d9
1581,http://ufcstats.com/fight-details/49b47b5b5f15c7c0
1582,http://ufcstats.com/fight-details/c571ac76ca45c1cb
1583,http://ufcstats.com/fight-details/79c22394d9c2144d
1584,http://ufcstats.com/fight-details/53febf2fb416f9de
1585,http://ufcstats.com/fight-details/e6fdf9e67f84a0e0
1586,http://ufcstats.com/fight-details/866b2c2e354aa27b
1587,http://ufcstats.com/fight-details/3454f5c7203467aa
1588,http://ufcstats.com/fight-details/d86e31793564cd31
1589,http://ufcstats.com/fight-details/7ec70261afdecda8
1590,http://ufcstats.com/fight-details/b152646345037056
1591,http://ufcstats.com/fight-details/7072a324a82c4297
1592,http://ufcstats.com/fight-details/c8fdd3f7178fbfa4
1593,http://ufcstats.com/fight-details/3dcb1a7b081afbe1
1594,http://ufcstats.com/fight-details/5ea39e0fc3b64e83
1595,http://ufcstats.com/fight-details/6b325792b8fb1f46
1596,http://ufcstats.com/fight-details/25da6035f591c245
1597,http://ufcstats.com/fight-details/014f7dc96c90c199
1598,http://ufcstats.com/fight-details/53d6a7634c7fc036
1599,http://ufcstats.com/fight-details/5f1a828f8d4c3b01
1600,http://ufcstats.com/fight-details/dbb0ca0198ac514a
1601,http://ufcstats.com/fight-details/6d8ce1abde550bc6
1602,http://ufcstats.com/fight-details/bef2a2e68fb4dfa8
1603,http://ufcstats.com/fight-details/62aab95c866a9c5b
1604,http://ufcstats.com/fight-details/6dd0874dec826397
1605,http://ufcstats.com/fight-details/0f88658e787815c8
1606,http://ufcstats.com/fight-details/ef86720364837f68
1607,http://ufcstats.com/fight-details/a017d5806eaa6018
1608,http://ufcstats.com/fight-details/dbed6292db8b0212
1609,http://ufcstats.com/fight-details/a22add1024153ddb
1610,http://ufcstats.com/fight-details/d2b5ce5548b71668
1611,http://ufcstats.com/fight-details/bfae2fb50efbdb0f
1612,http://ufcstats.com/fight-details/e18a8b333529cc09
1613,http://ufcstats.com/fight-details/b8b9a8e504d51ba5
1614,http://ufcstats.com/fight-details/57d05d28e3fbee4f
1615,http://ufcstats.com/fight-details/5164f1c4103616fd
1616,http://ufcstats.com/fight-details/17c53d93d549cb03
1617,http://ufcstats.com/fight-details/15aee8ad5d9e9d58
1618,http://ufcstats.com/fight-details/01c9acf719298187
1619,http://ufcstats.com/fight-details/59363451049c929d
1620,http://ufcstats.com/fight-details/85060e6e71ed14e4
1621,http://ufcstats.com/fight-details/418a7100e490e791
1622,http://ufcstats.com/fight-details/47fc0736929125bd
1623,http://ufcstats.com/fight-details/bd1e01de1f24962b
1624,http://ufcstats.com/fight-details/4210f9b11debf1fc
1625,http://ufcstats.com/fight-details/eab7b76e177e1903
1626,http://ufcstats.com/fight-details/829b3ee4145a1ae6
1627,http://ufcstats.com/fight-details/95edc0b6438f2592
1628,http://ufcstats.com/fight-details/6c5f7f98ec0b6f17
1629,http://ufcstats.com/fight-details/bab65d16fa74fc5b
1630,http://ufcstats.com/fight-details/5315bd4542b21c4b
1631,http://ufcstats.com/fight-details/8803935990adafc1
1632,http://ufcstats.com/fight-details/28f7ba820350e3a3
1633,http://ufcstats.com/fight-details/12563423bf15e75d
1634,http://ufcstats.com/fight-details/e835e9a4564db497
1635,http://ufcstats.com/fight-details/5f19b0135414b454
1636,http://ufcstats.com/fight-details/848e7af760788418
1637,http://ufcstats.com/fight-details/e84fa12d87993ec5
1638,http://ufcstats.com/fight-details/f8ee14dbf966b9e6
1639,http://ufcstats.com/fight-details/288c942b0ad152a6
1640,http://ufcstats.com/fight-details/0b4583d204797d19
1641,http://ufcstats.com/fight-details/714d6fc1eaca9624
1642,http://ufcstats.com/fight-details/fe9ee00fa47dd7b3
1643,http://ufcstats.com/fight-details/2fd0c6d914b77205
1644,http://ufcstats.com/fight-details/4960379abe6ed525
1645,http://ufcstats.com/fight-details/2361b51aa72e5551
1646,http://ufcstats.com/fight-details/efe055854f19a1d7
1647,http://ufcstats.com/fight-details/bfb7d17161aec938
1648,http://ufcstats.com/fight-details/1f52e665587dc645
1649,http://ufcstats.com/fight-details/ead2ca0d2afb46be
1650,http://ufcstats.com/fight-details/9e21a8dea9663e26
1651,http://ufcstats.com/fight-details/c73b81e7c1c1cccc
1652,http://ufcstats.com/fight-details/6c2f05c47f494e15
1653,http://ufcstats.com/fight-details/c6c975ca66a7f91a
1654,http://ufcstats.com/fight-details/12a64dfb8147566b
1655,http://ufcstats.com/fight-details/84f236d6c57d7cfb
1656,http://ufcstats.com/fight-details/519dcb290e6db845
1657,http://ufcstats.com/fight-details/4d9d371b8db6fb91
1658,http://ufcstats.com/fight-details/9c79433a4686f3fc
1659,http://ufcstats.com/fight-details/424a20da52b4f956
1660,http://ufcstats.com/fight-details/e22a887ce4ab30eb
1661,http://ufcstats.com/fight-details/3cf4582b48302bb6
1662,http://ufcstats.com/fight-details/037c68d03c970609
1663,http://ufcstats.com/fight-details/093ebd3375591101
1664,http://ufcstats.com/fight-details/04970dfa4d531e39
1665,http://ufcstats.com/fight-details/bf8f747e57d6d1c7
1666,http://ufcstats.com/fight-details/0f2611c3ec4661dd
1667,http://ufcstats.com/fight-details/0328754c15ecd37c
1668,http://ufcstats.com/fight-details/8f7a73d05387b159
1669,http://ufcstats.com/fight-details/f73dfeb48b09e6a6
1670,http://ufcstats.com/fight-details/6ae96d1de3bb0506
1671,http://ufcstats.com/fight-details/357a5bc5de4f545d
1672,http://ufcstats.com/fight-details/a8d189f56de9b451
1673,http://ufcstats.com/fight-details/aeac1209f15157ed
1674,http://ufcstats.com/fight-details/07f234a488661125
1675,http://ufcstats.com/fight-details/4335683beee93652
1676,http://ufcstats.com/fight-details/6f981a44898fb4ff
1677,http://ufcstats.com/fight-details/0bfb221a0944f8e0
1678,http://ufcstats.com/fight-details/5edd1cd479f3919e
1679,http://ufcstats.com/fight-details/d07dd6239afe1cb0
1680,http://ufcstats.com/fight-details/9444cfe0c7c0f6a7
1681,http://ufcstats.com/fight-details/cd67f6ddb2920193
1682,http://ufcstats.com/fight-details/3112430100d2d0be
1683,http://ufcstats.com/fight-details/0d7dc1ed5eb995e4
1684,http://ufcstats.com/fight-details/b6e086dd8093355d
1685,http://ufcstats.com/fight-details/6cb9bc7c86ae43b9
1686,http://ufcstats.com/fight-details/1cd5d5e271b646a3
1687,http://ufcstats.com/fight-details/f3a60ca18747aeac
1688,http://ufcstats.com/fight-details/f8fce67abe0ab922
1689,http://ufcstats.com/fight-details/e8f2902be7b350ad
1690,http://ufcstats.com/fight-details/58286d3126cc5263
1691,http://ufcstats.com/fight-details/194d3950076b2f83
1692,http://ufcstats.com/fight-details/420dd305cd1d062f
1693,http://ufcstats.com/fight-details/10f5bb70feb1df53
1694,http://ufcstats.com/fight-details/ee1c1e9037fee21e
1695,http://ufcstats.com/fight-details/0da43c3ec0e11650
1696,http://ufcstats.com/fight-details/a0ec4eac058e6050
1697,http://ufcstats.com/fight-details/bc767f1eb6176dfb
1698,http://ufcstats.com/fight-details/eb0f7127f22457e9
1699,http://ufcstats.com/fight-details/59b384dcc3ab49b2
1700,http://ufcstats.com/fight-details/7bfb92f7ea59dbbd
1701,http://ufcstats.com/fight-details/fa77134e0d90da3b
1702,http://ufcstats.com/fight-details/1fd5bf36c42ff1a2
1703,http://ufcstats.com/fight-details/3a94bf34e62ae5fd
1704,http://ufcstats.com/fight-details/27901ef9e82d5690
1705,http://ufcstats.com/fight-details/d571486369996a39
1706,http://ufcstats.com/fight-details/f23e2bed86b62462
1707,http://ufcstats.com/fight-details/04a1c5b7993fe4d5
1708,http://ufcstats.com/fight-details/b8648b32caf36c5a
1709,http://ufcstats.com/fight-details/c5f0c83e303d80bf
1710,http://ufcstats.com/fight-details/5a096f2acb44c776
1711,http://ufcstats.com/fight-details/6e65bec924996b5a
1712,http://ufcstats.com/fight-details/ce4314886c57718b
1713,http://ufcstats.com/fight-details/4fcbee643660d679
1714,http://ufcstats.com/fight-details/fa7cde1e2d3ae338
1715,http://ufcstats.com/fight-details/8238f9d2fd961757
1716,http://ufcstats.com/fight-details/9f96d11017f9c824
1717,http://ufcstats.com/fight-details/5f617d6c19d3a281
1718,http://ufcstats.com/fight-details/5cf56c22cbc24758
1719,http://ufcstats.com/fight-details/889207e3c622a5aa
1720,http://ufcstats.com/fight-details/ea66be2688f542be
1721,http://ufcstats.com/fight-details/f91709b071e8295a
1722,http://ufcstats.com/fight-details/0990ac7065412e76
1723,http://ufcstats.com/fight-details/50385add37239184
1724,http://ufcstats.com/fight-details/1b0fa021b1158121
1725,http://ufcstats.com/fight-details/b9726184624ac076
1726,http://ufcstats.com/fight-details/51e684bfce8d94aa
1727,http://ufcstats.com/fight-details/0820a29a03d58282
1728,http://ufcstats.com/fight-details/f767243bb48ab9d7
1729,http://ufcstats.com/fight-details/d85c76a61a820be9
1730,http://ufcstats.com/fight-details/3b1453df439a5024
1731,http://ufcstats.com/fight-details/4843f369dc8b5de5
1732,http://ufcstats.com/fight-details/738e0ccad2c9224b
1733,http://ufcstats.com/fight-details/1bf1a6fc9c9acc26
1734,http://ufcstats.com/fight-details/f8bb0aed83bd8638
1735,http://ufcstats.com/fight-details/9f10afab94cafc45
1736,http://ufcstats.com/fight-details/c4ecf4b894ccbced
1737,http://ufcstats.com/fight-details/279b4190d9ef1379
1738,http://ufcstats.com/fight-details/a88a4c126d585320
1739,http://ufcstats.com/fight-details/3d76ed7e224e9c99
1740,http://ufcstats.com/fight-details/f77e3c681fe1b04e
1741,http://ufcstats.com/fight-details/c381ad2c0bf34dd9
